ID,Date Reported,Calculated Received Date,Date Abated,Nearest Address,Square Feet Abated,Days to Abatement,Reporting Source,Year Reported,Month Reported,Day Reported,Calculated Received Year,Calculated Received Month,Calculated Received Day,Year Abated,Month Abated,Day Abated,Location,Latitude,Longitude
2651086,04/28/2022,05/02/2022,04/28/2022,"651 N Macdonald, Mesa, AZ, 85201",20,0.0,Phone/Email (Public),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.834 33.4275),33.427463,-111.833972
2651020,04/28/2022,05/02/2022,04/28/2022,"1228 N Horne, Mesa, AZ, 85203",3,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.814 33.437),33.4369792,-111.8141228
2652308,04/28/2022,05/02/2022,05/02/2022,"127 E Juniper St, Mesa, AZ, 85201",10,0.1,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,May,02,POINT (-111.828 33.4481),33.4481427,-111.82833
2651009,04/28/2022,05/02/2022,04/28/2022,"1228 N Horne, Mesa, AZ, 85203",4,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.814 33.4369),33.4369033,-111.8140518
2650917,04/28/2022,05/02/2022,04/28/2022,"5 W 7th St, Mesa, AZ, 85201",3,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.831 33.4275),33.4274947,-111.8314169
2651100,04/28/2022,05/02/2022,04/28/2022,"679 N Hall-Alley, Mesa, AZ, 85203",6,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.793 33.4247),33.4246739,-111.793109
2651041,04/28/2022,05/02/2022,04/28/2022,"847 E Greenway St, Mesa, AZ, 85203",3,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.812 33.4371),33.4371232,-111.8122562
2650593,04/28/2022,05/02/2022,04/28/2022,"212 S Extension Rd, Mesa, AZ, 85210",5,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.848 33.4108),33.4107977,-111.8484166
2651007,04/28/2022,05/02/2022,04/28/2022,"1228 N Horne, Mesa, AZ, 85203",4,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.814 33.437),33.4369762,-111.8139772
2650895,04/28/2022,05/02/2022,04/28/2022,"410 N Center St, Mesa, AZ, 85201",3,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.831 33.4228),33.4228461,-111.8314942
2651049,04/28/2022,05/02/2022,04/28/2022,"855 E Greenway St, Mesa, AZ, 85203",3,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.812 33.437),33.4370469,-111.8119371
2650262,04/28/2022,05/02/2022,04/28/2022,"3836 E Carol Cir, Mesa, AZ, 85206",5,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.748 33.4065),33.4065325,-111.7483047
2651182,04/28/2022,05/02/2022,04/28/2022,"706 N Macdonald, Mesa, AZ, 85201",30,0.0,Self Reported (City Staff),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.834 33.4278),33.427809,-111.8337383
2650618,04/28/2022,05/02/2022,04/28/2022,"810 W Main St, Mesa, AZ, 85201",10,0.0,Website (Public),2022,Apr,28,2022,May,02,2022,Apr,28,POINT (-111.848 33.4156),33.4155985,-111.8483815
2655022,04/30/2022,05/02/2022,05/02/2022,"N Val Vista Dr, Mesa, AZ, 85215",20,0.1,Website (Public),2022,Apr,30,2022,May,02,2022,May,02,POINT (-111.753 33.4756),33.4755961,-111.7534769
2654806,04/30/2022,05/02/2022,05/02/2022,"10062 E Olla Ave, Mesa, AZ, 85212",8,0.1,Website (Public),2022,Apr,30,2022,May,02,2022,May,02,POINT (-111.617 33.3644),33.3643768,-111.6165823
2655005,04/30/2022,05/02/2022,05/02/2022,"1142 N Gilbert Rd, Mesa, AZ, 85203",3,0.1,Website (Public),2022,Apr,30,2022,May,02,2022,May,02,POINT (-111.788 33.436),33.435974,-111.7880934
2655502,05/01/2022,05/02/2022,05/02/2022,"614 S Barkley, Mesa, AZ, 85204",10,0.2,Mobile App (Public),2022,May,01,2022,May,02,2022,May,02,POINT (-111.799 33.4041),33.4040961,-111.7994825
2655925,05/02/2022,05/03/2022,05/02/2022,"1 E 1st Ave, Mesa, AZ, 85210",6,0.0,Mobile App (Public),2022,May,02,2022,May,03,2022,May,02,POINT (-111.831 33.4129),33.4128695,-111.8314183
2657885,05/02/2022,05/03/2022,05/02/2022,"1609 W Capri Ave, Mesa, AZ, 85202",3,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.866 33.4054),33.4054051,-111.8657422
2657396,05/02/2022,05/03/2022,05/02/2022,"Country Club Verandas, Mesa, AZ, 85201",400,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.837 33.4407),33.4406924,-111.8368603
2656736,05/02/2022,05/03/2022,05/02/2022,"511 N Center St, Mesa, AZ, 85201",3,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.831 33.424),33.424002,-111.8313988
2658440,05/02/2022,05/03/2022,05/03/2022,"1156 S Macdonald, Mesa, AZ, 85210",2,0.1,Phone/Email (Public),2022,May,02,2022,May,03,2022,May,03,POINT (-111.834 33.3934),33.3933601,-111.8344399
2657871,05/02/2022,05/03/2022,05/02/2022,"1606 W Carol Ave, Mesa, AZ, 85202",5,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.866 33.4051),33.405111,-111.865743
2657475,05/02/2022,05/03/2022,05/02/2022,"317 W 13th Pl, Mesa, AZ, 85201",60,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.838 33.4392),33.4391629,-111.8380788
2658152,05/02/2022,05/03/2022,05/02/2022,"D St, Mesa, AZ, 85201",80,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.836 33.4403),33.4402758,-111.8360636
2656746,05/02/2022,05/03/2022,05/02/2022,"4058 E Main St, Mesa, AZ, 85205",3,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.744 33.4156),33.4155781,-111.7436355
2657869,05/02/2022,05/03/2022,05/02/2022,"1606 W Crescent Ave, Mesa, AZ, 85202",3,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.866 33.4068),33.4067625,-111.8657119
2656263,05/02/2022,05/03/2022,05/02/2022,"10111 E Guadalupe Rd, Mesa, AZ, 85212",8,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.615 33.3643),33.3643473,-111.6153778
2657119,05/02/2022,05/03/2022,05/02/2022,"1561 W Capri Ave, Mesa, AZ, 85202",6,0.0,Phone/Email (Public),2022,May,02,2022,May,03,2022,May,02,POINT (-111.865 33.4056),33.405561,-111.865427
2658143,05/02/2022,05/03/2022,05/02/2022,"D St, Mesa, AZ, 85201",120,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.836 33.4403),33.4402564,-111.8361343
2657649,05/02/2022,05/03/2022,05/02/2022,"4444 S Flare, Mesa, AZ, 85212",5,0.0,Website (Public),2022,May,02,2022,May,03,2022,May,02,POINT (-111.62 33.3344),33.3344421,-111.6201044
2657857,05/02/2022,05/03/2022,05/02/2022,"431 S Longmore, Mesa, AZ, 85202",10,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.866 33.4067),33.4067024,-111.8656373
2656251,05/02/2022,05/03/2022,05/02/2022,"10111 E Guadalupe Rd, Mesa, AZ, 85212",5,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.615 33.3644),33.3644002,-111.6153838
2657124,05/02/2022,05/03/2022,05/02/2022,"1599 W Broadway Rd, Mesa, AZ, 85202",10,0.0,Phone/Email (Public),2022,May,02,2022,May,03,2022,May,02,POINT (-111.866 33.4076),33.40761,-111.8656299
2657919,05/02/2022,05/03/2022,05/02/2022,"506 S Longmore, Mesa, AZ, 85202",4,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.866 33.4055),33.4054859,-111.8656656
2657854,05/02/2022,05/03/2022,05/02/2022,"431 S Longmore, Mesa, AZ, 85202",10,0.0,Self Reported (City Staff),2022,May,02,2022,May,03,2022,May,02,POINT (-111.866 33.4067),33.4067024,-111.8656373
2659987,05/03/2022,05/04/2022,05/03/2022,"1950 W 2nd St, Mesa, AZ, 85201",10,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.874 33.4193),33.4193244,-111.8743383
2660349,05/03/2022,05/04/2022,05/03/2022,"343 S Extension Rd, Mesa, AZ, 85210",3,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.848 33.4085),33.4085321,-111.8482767
2661635,05/03/2022,05/04/2022,05/04/2022,"S Saranac, Mesa, AZ, 85209",2,0.0,Website (Public),2022,May,03,2022,May,04,2022,May,04,POINT (-111.686 33.3727),33.3726502,-111.6860153
2659523,05/03/2022,05/04/2022,05/03/2022,"1554 W Southern Ave, Mesa, AZ, 85202",2,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.866 33.3931),33.3931407,-111.8661103
2659738,05/03/2022,05/04/2022,05/03/2022,"2030 W Southern Ave, Mesa, AZ, 85202",10,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.876 33.3936),33.3936001,-111.8757029
2659746,05/03/2022,05/04/2022,05/03/2022,"2034 W Southern Ave, Mesa, AZ, 85202",4,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.876 33.3935),33.3935437,-111.8758288
2660404,05/03/2022,05/04/2022,05/03/2022,"597 N Extension Rd, Mesa, AZ, 85201",2,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.848 33.4259),33.4258967,-111.8481609
2659591,05/03/2022,05/04/2022,05/03/2022,"1810 W Southern Ave, Mesa, AZ, 85202",4,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.87 33.3932),33.3931662,-111.8704462
2660253,05/03/2022,05/04/2022,05/03/2022,"1055 N Alma School Rd, Mesa, AZ, 85201",12,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.856 33.4345),33.4345,-111.8561217
2659342,05/03/2022,05/04/2022,05/03/2022,"1090 E Southern Ave, Mesa, AZ, 85204",2,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.807 33.3934),33.3934082,-111.8072741
2661719,05/03/2022,05/04/2022,05/04/2022,"758 N Westwood, Mesa, AZ, 85201",1,0.1,Mobile App (Public),2022,May,03,2022,May,04,2022,May,04,POINT (-111.852 33.4294),33.4293594,-111.8523215
2659936,05/03/2022,05/04/2022,05/03/2022,"410 N Ironwood, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.872 33.4222),33.4221844,-111.8724368
2659742,05/03/2022,05/04/2022,05/03/2022,"251 W McLellan Rd, Mesa, AZ, 85201",15,0.0,Website (Public),2022,May,03,2022,May,04,2022,May,03,POINT (-111.838 33.4441),33.444083,-111.8384734
2660459,05/03/2022,05/04/2022,05/03/2022,"1211 N Country Club Dr, Mesa, AZ, 85201",8,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.84 33.4368),33.4368023,-111.8397928
2660249,05/03/2022,05/04/2022,05/03/2022,"1053 N Alma School Rd, Mesa, AZ, 85201",3,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.856 33.4345),33.4344757,-111.8561555
2659635,05/03/2022,05/04/2022,05/03/2022,"1820 W Southern Ave, Mesa, AZ, 85202",6,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.871 33.3932),33.3931693,-111.8707873
2659378,05/03/2022,05/04/2022,05/03/2022,"1007 E Southern Ave, Mesa, AZ, 85204",6,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.81 33.3932),33.3932174,-111.8097504
2659811,05/03/2022,05/04/2022,05/03/2022,"1078 S San Jose St, Mesa, AZ, 85202",12,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.878 33.395),33.394996,-111.8783559
2661721,05/03/2022,05/04/2022,05/04/2022,"393 N Westwood, Mesa, AZ, 85201",1,0.1,Mobile App (Public),2022,May,03,2022,May,04,2022,May,04,POINT (-111.852 33.4221),33.4221136,-111.8522847
2660184,05/03/2022,05/04/2022,05/03/2022,"1559 N Country Club Dr, Mesa, AZ, 85201",4,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.839 33.4441),33.4440651,-111.8391362
2660539,05/03/2022,05/04/2022,05/03/2022,"7356 E Madero Ave, Mesa, AZ, 85209",2,0.0,Phone/Email (Public),2022,May,03,2022,May,04,2022,May,03,POINT (-111.676 33.3707),33.3707342,-111.6760415
2659689,05/03/2022,05/04/2022,05/03/2022,"2012 W Southern Ave, Mesa, AZ, 85202",8,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.875 33.3932),33.3931845,-111.8754281
2659498,05/03/2022,05/04/2022,05/03/2022,"W Southern Ave, Mesa, AZ, 85202",2,0.0,Self Reported (City Staff),2022,May,03,2022,May,04,2022,May,03,POINT (-111.865 33.3931),33.3931138,-111.8650361
2664186,05/04/2022,05/05/2022,05/05/2022,"10045 E Madero Ave, Mesa, AZ, 85209",6,0.2,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,05,POINT (-111.614 33.369),33.3690206,-111.614297
2663189,05/04/2022,05/05/2022,05/05/2022,"947 W 10th Pl, Mesa, AZ, 85201",60,0.1,Mobile App (Public),2022,May,04,2022,May,05,2022,May,05,POINT (-111.852 33.4339),33.4338846,-111.8520105
2663029,05/04/2022,05/05/2022,05/04/2022,"20 W University Dr, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.832 33.4224),33.4223851,-111.8319454
2664200,05/04/2022,05/05/2022,05/05/2022,"10211 E Madero Ave, Mesa, AZ, 85209",8,0.2,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,05,POINT (-111.614 33.3691),33.3691012,-111.614356
2662541,05/04/2022,05/05/2022,05/04/2022,"944 N Grand, Mesa, AZ, 85201",1,0.0,Mobile App (Public),2022,May,04,2022,May,05,2022,May,04,POINT (-111.836 33.4327),33.4326809,-111.835993
2663005,05/04/2022,05/05/2022,05/04/2022,"7598 E Broadway Rd, Mesa, AZ, 85208",1,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.668 33.4079),33.4079001,-111.6675
2663002,05/04/2022,05/05/2022,05/04/2022,"20 W University Dr, Mesa, AZ, 85201",4,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.832 33.4224),33.4224358,-111.8322242
2663051,05/04/2022,05/05/2022,05/04/2022,"28 W University Dr, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.832 33.4224),33.4224062,-111.8323835
2662404,05/04/2022,05/05/2022,05/04/2022,"132 W 9th Ave, Mesa, AZ, 85210",60,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.835 33.3987),33.3987407,-111.8346172
2663862,05/04/2022,05/05/2022,05/05/2022,"40 S Sirrine, Mesa, AZ, 85210",12,0.1,Phone/Email (Public),2022,May,04,2022,May,05,2022,May,05,POINT (-111.829 33.4142),33.414227,-111.829364
2664179,05/04/2022,05/05/2022,05/05/2022,"10045 E Madero Ave, Mesa, AZ, 85209",8,0.1,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,05,POINT (-111.614 33.369),33.3690206,-111.614297
2662637,05/04/2022,05/05/2022,05/04/2022,"957 W 9th Pl, Mesa, AZ, 85201",20,0.0,Mobile App (Public),2022,May,04,2022,May,05,2022,May,04,POINT (-111.852 33.4318),33.4317753,-111.8521174
2664191,05/04/2022,05/05/2022,05/05/2022,"10045 E Madero Ave, Mesa, AZ, 85209",8,0.2,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,05,POINT (-111.614 33.369),33.3690295,-111.6143131
2663006,05/04/2022,05/05/2022,05/04/2022,"20 W University Dr, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.832 33.4224),33.4224378,-111.8318492
2663985,05/04/2022,05/05/2022,05/05/2022,"3257 E University Dr, Mesa, AZ, 85213",2,0.0,Website (Public),2022,May,04,2022,May,05,2022,May,05,POINT (-111.761 33.4227),33.4226607,-111.760751
2663173,05/04/2022,05/05/2022,05/05/2022,"952 W 9th Pl, Mesa, AZ, 85201",80,0.1,Mobile App (Public),2022,May,04,2022,May,05,2022,May,05,POINT (-111.852 33.4326),33.4326147,-111.8520912
2662709,05/04/2022,05/05/2022,05/04/2022,"E Guadalupe Rd, Mesa, AZ, 85212",4,0.0,Mobile App (Public),2022,May,04,2022,May,05,2022,May,04,POINT (-111.605 33.3645),33.3645208,-111.6047852
2664198,05/04/2022,05/05/2022,05/05/2022,"10211 E Madero Ave, Mesa, AZ, 85209",6,0.2,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,05,POINT (-111.614 33.3691),33.3691012,-111.614356
2662146,05/04/2022,05/05/2022,05/04/2022,"1010 W University Dr, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.852 33.4223),33.422276,-111.8524814
2663855,05/04/2022,05/05/2022,05/04/2022,"2762 E 1st St, Mesa, AZ, 85213",120,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.772 33.4172),33.4172217,-111.7724987
2661783,05/04/2022,05/05/2022,05/04/2022,"417 N Val Vista Dr, Mesa, AZ, 85213",2,0.0,Website (Public),2022,May,04,2022,May,05,2022,May,04,POINT (-111.753 33.4237),33.4236714,-111.7531979
2662591,05/04/2022,05/05/2022,05/04/2022,"2659 E Jacinto Cir, Mesa, AZ, 85204",1,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.773 33.3792),33.379166,-111.7734345
2664188,05/04/2022,05/05/2022,05/05/2022,"10045 E Madero Ave, Mesa, AZ, 85209",12,0.2,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,05,POINT (-111.614 33.369),33.3690295,-111.6143131
2663178,05/04/2022,05/05/2022,05/05/2022,"1160 N Westwood, Mesa, AZ, 85201",3,0.1,Mobile App (Public),2022,May,04,2022,May,05,2022,May,05,POINT (-111.852 33.4365),33.4364847,-111.8515796
2663015,05/04/2022,05/05/2022,05/04/2022,"20 W University Dr, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,May,04,2022,May,05,2022,May,04,POINT (-111.832 33.4224),33.4224154,-111.8320501
2662080,05/04/2022,05/05/2022,05/04/2022,"1916 S Lindsay Rd, Mesa, AZ, 85204",1,0.0,Phone/Email (Public),2022,May,04,2022,May,05,2022,May,04,POINT (-111.773 33.3804),33.380363,-111.772913
2665546,05/05/2022,05/09/2022,05/05/2022,"3254 S Signal Butte Rd, Mesa, AZ, 85212",6,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.601 33.3579),33.3579398,-111.6012615
2665488,05/05/2022,05/09/2022,05/05/2022,"2265 S Del Rancho, Mesa, AZ, 85209",3,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.602 33.3737),33.3736701,-111.6016442
2665442,05/05/2022,05/09/2022,05/05/2022,"10427 E Broadway Rd, Mesa, AZ, 85208",10,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.606 33.4078),33.4077553,-111.606151
2665055,05/05/2022,05/09/2022,05/05/2022,"10901 E Grove St, Mesa, AZ, 85208",60,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.596 33.3993),33.39935,-111.5955164
2666006,05/05/2022,05/09/2022,05/09/2022,"5250 S Sossaman Rd, Mesa, AZ, 85212",6,0.1,Website (Public),2022,May,05,2022,May,09,2022,May,09,POINT (-111.68 33.3211),33.3210897,-111.6795069
2666072,05/05/2022,05/09/2022,05/05/2022,"821 S Vineyard, Mesa, AZ, 85210",3,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.843 33.3999),33.3998868,-111.842664
2664651,05/05/2022,05/09/2022,05/05/2022,"536 N Extension Rd, Mesa, AZ, 85201",20,0.0,Mobile App (Public),2022,May,05,2022,May,09,2022,May,05,POINT (-111.848 33.4251),33.4251376,-111.8483526
2665467,05/05/2022,05/09/2022,05/05/2022,"1275 S Signal Butte Rd, Apache Junction, AZ, 85120",4,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.598 33.3922),33.3921939,-111.5979374
2665423,05/05/2022,05/09/2022,05/05/2022,"1042 S Crismon Rd, Mesa, AZ, 85208",7,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.615 33.3959),33.3959407,-111.6154418
2665056,05/05/2022,05/09/2022,05/05/2022,"10906 E Grove St, Mesa, AZ, 85208",25,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.595 33.3994),33.3993905,-111.5954288
2665640,05/05/2022,05/09/2022,05/05/2022,"500 W Edgewood Ave, Mesa, AZ, 85210",10,0.0,Phone/Email (Public),2022,May,05,2022,May,09,2022,May,05,POINT (-111.843 33.3998),33.3997901,-111.84272
2665097,05/05/2022,05/09/2022,05/05/2022,"10902 E Grove St, Mesa, AZ, 85208",80,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.595 33.3994),33.3993957,-111.5954998
2664782,05/05/2022,05/09/2022,05/05/2022,"1009 W 10th Pl, Mesa, AZ, 85201",3,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.852 33.4336),33.4335742,-111.8523732
2666028,05/05/2022,05/09/2022,05/05/2022,"793 W Broadway Rd, Mesa, AZ, 85210",2,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.848 33.4077),33.4077278,-111.8482966
2665464,05/05/2022,05/09/2022,05/05/2022,"S Signal Butte Rd, Apache Junction, AZ, 85120",4,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.598 33.3913),33.3913134,-111.5980103
2665529,05/05/2022,05/09/2022,05/05/2022,"2943 S Del Rancho Cir, Mesa, AZ, 85212",4,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.601 33.3621),33.3620781,-111.6014043
2665497,05/05/2022,05/09/2022,05/05/2022,"10765 E Medina Ave, Mesa, AZ, 85209",3,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.602 33.3719),33.3719065,-111.6015776
2665825,05/05/2022,05/09/2022,05/05/2022,"415 N Stapley Dr, Mesa, AZ, 85203",3,0.0,Mobile App (Public),2022,May,05,2022,May,09,2022,May,05,POINT (-111.804 33.4229),33.4228893,-111.8044576
2666076,05/05/2022,05/09/2022,05/05/2022,"813 S Vineyard, Mesa, AZ, 85210",2,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.843 33.4001),33.4001003,-111.842705
2665305,05/05/2022,05/09/2022,05/05/2022,"S Crismon Rd, Mesa, AZ, 85209",8,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.619 33.3706),33.3705736,-111.6188063
2665534,05/05/2022,05/09/2022,05/05/2022,"10763 E Portobello Ave, Mesa, AZ, 85212",3,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.601 33.3606),33.3606193,-111.6013183
2665107,05/05/2022,05/09/2022,05/05/2022,"10880 E Grove St, Mesa, AZ, 85208",30,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.596 33.3994),33.3993941,-111.595911
2665270,05/05/2022,05/09/2022,05/05/2022,"2361 S Wildrose Cir, Mesa, AZ, 85209",3,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.61 33.3717),33.3716747,-111.6104674
2665463,05/05/2022,05/09/2022,05/05/2022,"S Signal Butte Rd, Apache Junction, AZ, 85120",3,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.598 33.3913),33.3913134,-111.5980103
2665048,05/05/2022,05/09/2022,05/05/2022,"10912 E Grove St, Mesa, AZ, 85208",4,0.0,Self Reported (City Staff),2022,May,05,2022,May,09,2022,May,05,POINT (-111.595 33.3994),33.3994385,-111.5953178
2665947,05/05/2022,05/09/2022,05/05/2022,"12 E Main St, Mesa, AZ, 85201",4,0.0,Website (Public),2022,May,05,2022,May,09,2022,May,05,POINT (-111.831 33.4156),33.4155571,-111.8310651
2667178,05/06/2022,05/09/2022,05/09/2022,"2857 S Sossaman Rd, Mesa, AZ, 85212",10,0.1,Mobile App (Public),2022,May,06,2022,May,09,2022,May,09,POINT (-111.671 33.3633),33.3632652,-111.670648
2668977,05/07/2022,05/09/2022,05/09/2022,"2804 S Abbey Cir, Mesa, AZ, 85212",8,0.1,Mobile App (Public),2022,May,07,2022,May,09,2022,May,09,POINT (-111.618 33.3643),33.3642903,-111.6181839
2669181,05/07/2022,05/09/2022,05/09/2022,"564 W Broadway Rd, Mesa, AZ, 85210",8,0.1,Mobile App (Public),2022,May,07,2022,May,09,2022,May,09,POINT (-111.844 33.4079),33.4078571,-111.8444733
2669168,05/07/2022,05/09/2022,05/09/2022,"1840 W Emelita Ave, Mesa, AZ, 85202",4,0.2,Mobile App (Public),2022,May,07,2022,May,09,2022,May,09,POINT (-111.87 33.3985),33.3985412,-111.8702916
2671555,05/09/2022,05/10/2022,05/09/2022,"509 N Sirrine, Mesa, AZ, 85201",3,0.0,Self Reported (City Staff),2022,May,09,2022,May,10,2022,May,09,POINT (-111.828 33.4236),33.423607,-111.8283804
2671598,05/09/2022,05/10/2022,05/09/2022,"538 N Pasadena, Mesa, AZ, 85201",2,0.0,Self Reported (City Staff),2022,May,09,2022,May,10,2022,May,09,POINT (-111.828 33.4246),33.4245983,-111.8277607
2671402,05/09/2022,05/10/2022,05/09/2022,"48 E 5th St, Mesa, AZ, 85201",2,0.0,Self Reported (City Staff),2022,May,09,2022,May,10,2022,May,09,POINT (-111.83 33.4241),33.4240933,-111.8298102
2672330,05/09/2022,05/10/2022,05/09/2022,"510 S Lindsay Rd, Mesa, AZ, 85204",6,0.0,Self Reported (City Staff),2022,May,09,2022,May,10,2022,May,09,POINT (-111.772 33.407),33.4069693,-111.7721303
2671466,05/09/2022,05/10/2022,05/09/2022,"52 E 5th St, Mesa, AZ, 85201",3,0.0,Self Reported (City Staff),2022,May,09,2022,May,10,2022,May,09,POINT (-111.83 33.424),33.4240293,-111.8296742
2671525,05/09/2022,05/10/2022,05/09/2022,"79 E 5th St, Mesa, AZ, 85201",3,0.0,Self Reported (City Staff),2022,May,09,2022,May,10,2022,May,09,POINT (-111.829 33.424),33.4240308,-111.8291586
